,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
2488,,T1021.003,Distributed Component Object Model,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2489,,T1021.005,VNC,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2490,,T1021.006,Windows Remote Management,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2491,,T1036,Masquerading,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2492,,T1036.005,Match Legitimate Name or Location,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2493,,T1036.007,Double File Extension,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2494,,T1037,Boot or Logon Initialization Scripts,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2495,,T1037.001,Logon Script (Windows),[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2496,,T1048,Exfiltration Over Alternative Protocol,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2497,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2498,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2499,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2500,,T1052,Exfiltration Over Physical Medium,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2501,,T1052.001,Exfiltration over USB,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2502,,T1059.003,Windows Command Shell,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2503,,T1059.004,Unix Shell,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2504,,T1059.006,Python,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2505,,T1059.007,JavaScript,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2506,,T1071,Application Layer Protocol,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2507,,T1071.001,Web Protocols,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2508,,T1071.002,File Transfer Protocols,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2509,,T1071.003,Mail Protocols,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2510,,T1071.004,DNS,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2511,,T1072,Software Deployment Tools,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2512,,T1080,Taint Shared Content,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2513,,T1087,Account Discovery,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2514,,T1090,Proxy,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2515,,T1090.001,Internal Proxy,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2516,,T1090.002,External Proxy,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2517,,T1090.003,Multi-hop Proxy,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2518,,T1092,Communication Through Removable Media,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2519,,T1102,Web Service,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2520,,T1102.001,Dead Drop Resolver,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2521,,T1102.002,Bidirectional Communication,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2522,,T1102.003,One-Way Communication,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2523,,T1104,Multi-Stage Channels,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2524,,T1112,Modify Registry,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2525,,T1127,Trusted Developer Utilities Proxy Execution,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2526,,T1135,Network Share Discovery,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2527,,T1136,Create Account,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2528,,T1136.002,Domain Account,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2529,,T1136.003,Cloud Account,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2530,,T1187,Forced Authentication,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2531,,T1204.001,Malicious Link,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2532,,T1204.003,Malicious Image,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2533,,T1213,Data from Information Repositories,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2534,,T1213.001,Confluence,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2535,,T1213.002,Sharepoint,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2536,,T1218.001,Compiled HTML File,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2537,,T1218.002,Control Panel,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2538,,T1218.005,Mshta,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2539,,T1220,XSL Script Processing,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2540,,T1484,Domain Policy Modification,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2541,,T1489,Service Stop,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2542,,T1498,Network Denial of Service,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2543,,T1505.004,IIS Components,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2544,,T1542.004,ROMMONkit,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2545,,T1542.005,TFTP Boot,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2546,,T1543.004,Launch Daemon,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2547,,T1546.008,Accessibility Features,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2548,,T1546.009,AppCert DLLs,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2549,,T1548,Abuse Elevation Control Mechanism,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2550,,T1548.004,Elevated Execution with Prompt,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2551,,T1552,Unsecured Credentials,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2552,,T1553,Subvert Trust Controls,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2553,,T1553.003,SIP and Trust Provider Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2554,,T1553.004,Install Root Certificate,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2555,,T1553.006,Code Signing Policy Modification,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2556,,T1556.002,Password Filter DLL,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2557,,T1557.002,ARP Cache Poisoning,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2558,,T1562.002,Disable Windows Event Logging,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2559,,T1562.004,Disable or Modify System Firewall,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2560,,T1562.009,Safe Mode Boot,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2561,,T1563,Remote Service Session Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2562,,T1563.001,SSH Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2563,,T1563.002,RDP Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2564,,T1564.003,Hidden Window,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2565,,T1564.006,Run Virtual Instance,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2566,,T1564.008,Email Hiding Rules,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2567,,T1564.009,Resource Forking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2568,,T1569,System Services,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2569,,T1569.002,Service Execution,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2570,,T1571,Non-Standard Port,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2571,,T1572,Protocol Tunneling,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2572,,T1573,Encrypted Channel,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2573,,T1573.001,Symmetric Cryptography,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2574,,T1573.002,Asymmetric Cryptography,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2575,,T1574.001,DLL Search Order Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2576,,T1574.006,Dynamic Linker Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2577,,T1574.008,Path Interception by Search Order Hijacking,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2578,,T1574.009,Path Interception by Unquoted Path,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2579,,T1574.012,COR_PROFILER,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2580,,T1599.001,Network Address Translation Traversal,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2581,,T1601,Modify System Image,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2582,,T1601.001,Patch System Image,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2583,,T1601.002,Downgrade System Image,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2584,,T1602,Data from Configuration Repository,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2585,,T1602.001,SNMP (MIB Dump),[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2586,,T1612,Build Image on Host,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2587,,T1613,Container and Resource Discovery,[],Least Functionality,CM-7,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2588,,T1593.003,Code Repositories,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2589,,T1557.003,DHCP Spoofing,[],System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2590,,T1622,Debugger Evasion,[],System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2591,,T1574,Hijack Execution Flow,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2592,,T1068,Exploitation for Privilege Escalation,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2593,,T1133,External Remote Services,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2594,,T1195.003,Compromise Hardware Supply Chain,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2595,,T1212,Exploitation for Credential Access,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2596,,T1059,Command and Scripting Interpreter,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2597,,T1203,Exploitation for Client Execution,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2598,,T1211,Exploitation for Defense Evasion,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
2599,,T1574.007,Path Interception by PATH Environment Variable,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
