,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
2597,,T1119,Automated Collection,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2598,,T1485,Data Destruction,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2599,,T1486,Data Encrypted for Impact,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2600,,T1490,Inhibit System Recovery,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2601,,T1491,Defacement,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2602,,T1491.001,Internal Defacement,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2603,,T1491.002,External Defacement,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2604,,T1561,Disk Wipe,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2605,,T1561.001,Disk Content Wipe,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2606,,T1561.002,Disk Structure Wipe,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2607,,T1565,Data Manipulation,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2608,,T1565.001,Stored Data Manipulation,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2609,,T1565.003,Runtime Data Manipulation,[],System Backup,CP-9,mitigates,CP,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2610,,T1110,Brute Force,[],Re-authentication,IA-11,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2611,,T1110.001,Password Guessing,[],Re-authentication,IA-11,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2612,,T1110.002,Password Cracking,[],Re-authentication,IA-11,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2613,,T1110.003,Password Spraying,[],Re-authentication,IA-11,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2614,,T1110.004,Credential Stuffing,[],Re-authentication,IA-11,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2615,,T1078,Valid Accounts,[],Identity Proofing,IA-12,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2616,,T1078.002,Domain Accounts,[],Identity Proofing,IA-12,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2617,,T1078.003,Local Accounts,[],Identity Proofing,IA-12,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2618,,T1078.004,Cloud Accounts,[],Identity Proofing,IA-12,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2619,,T1003,OS Credential Dumping,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2620,,T1003.001,LSASS Memory,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2621,,T1003.002,Security Account Manager,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2622,,T1003.003,NTDS,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2623,,T1003.004,LSA Secrets,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2624,,T1003.005,Cached Domain Credentials,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2625,,T1003.006,DCSync,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2626,,T1003.007,Proc Filesystem,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2627,,T1003.008,/etc/passwd and /etc/shadow,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2628,,T1021,Remote Services,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2629,,T1021.001,Remote Desktop Protocol,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2630,,T1021.002,SMB/Windows Admin Shares,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2631,,T1021.003,Distributed Component Object Model,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2632,,T1021.004,SSH,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2633,,T1021.005,VNC,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2634,,T1021.006,Windows Remote Management,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2635,,T1036.007,Double File Extension,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2636,,T1040,Network Sniffing,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2637,,T1047,Windows Management Instrumentation,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2638,,T1053,Scheduled Task/Job,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2639,,T1053.001,At (Linux),[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2640,,T1053.002,At (Windows),[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2641,,T1053.003,Cron,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2642,,T1053.005,Scheduled Task,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2643,,T1053.006,Systemd Timers,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2644,,T1053.007,Container Orchestration Job,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2645,,T1055,Process Injection,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2646,,T1055.008,Ptrace System Calls,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2647,,T1056.003,Web Portal Capture,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2648,,T1059,Command and Scripting Interpreter,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2649,,T1059.001,PowerShell,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2650,,T1059.008,Network Device CLI,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2651,,T1072,Software Deployment Tools,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2652,,T1078,Valid Accounts,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2653,,T1078.002,Domain Accounts,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2654,,T1078.003,Local Accounts,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2655,,T1078.004,Cloud Accounts,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2656,,T1087.004,Cloud Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2657,,T1098,Account Manipulation,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2658,,T1098.001,Additional Cloud Credentials,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2659,,T1098.002,Exchange Email Delegate Permissions,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2660,,T1098.003,Add Office 365 Global Administrator Role,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2661,,T1110,Brute Force,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2662,,T1110.001,Password Guessing,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2663,,T1110.002,Password Cracking,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2664,,T1110.003,Password Spraying,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2665,,T1110.004,Credential Stuffing,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2666,,T1111,Two-Factor Authentication Interception,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2667,,T1114,Email Collection,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2668,,T1114.002,Remote Email Collection,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2669,,T1133,External Remote Services,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2670,,T1134,Access Token Manipulation,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2671,,T1134.001,Token Impersonation/Theft,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2672,,T1134.002,Create Process with Token,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2673,,T1134.003,Make and Impersonate Token,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2674,,T1136,Create Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2675,,T1136.001,Local Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2676,,T1136.002,Domain Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2677,,T1136.003,Cloud Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2678,,T1185,Browser Session Hijacking,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2679,,T1190,Exploit Public-Facing Application,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2680,,T1197,BITS Jobs,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2681,,T1210,Exploitation of Remote Services,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2682,,T1213,Data from Information Repositories,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2683,,T1213.001,Confluence,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2684,,T1213.002,Sharepoint,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2685,,T1213.003,Code Repositories,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2686,,T1218,Signed Binary Proxy Execution,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2687,,T1218.007,Msiexec,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2688,,T1222,File and Directory Permissions Modification,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2689,,T1222.001,Windows File and Directory Permissions Modification,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2690,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2691,,T1484,Domain Policy Modification,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2692,,T1489,Service Stop,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2693,,T1495,Firmware Corruption,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2694,,T1505,Server Software Component,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2695,,T1505.002,Transport Agent,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2696,,T1505.004,IIS Components,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2697,,T1525,Implant Internal Image,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2698,,T1528,Steal Application Access Token,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2699,,T1530,Data from Cloud Storage Object,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2700,,T1537,Transfer Data to Cloud Account,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2701,,T1538,Cloud Service Dashboard,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2702,,T1539,Steal Web Session Cookie,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2703,,T1542,Pre-OS Boot,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2704,,T1542.001,System Firmware,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2705,,T1542.003,Bootkit,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2706,,T1542.005,TFTP Boot,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2707,,T1543,Create or Modify System Process,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2708,,T1543.001,Launch Agent,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2709,,T1543.002,Systemd Service,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2710,,T1543.003,Windows Service,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2711,,T1543.004,Launch Daemon,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2712,,T1546.003,Windows Management Instrumentation Event Subscription,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2713,,T1547.004,Winlogon Helper DLL,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2714,,T1547.006,Kernel Modules and Extensions,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2715,,T1547.009,Shortcut Modification,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2716,,T1547.012,Print Processors,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2717,,T1547.013,XDG Autostart Entries,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2718,,T1548,Abuse Elevation Control Mechanism,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2719,,T1548.002,Bypass User Account Control,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2720,,T1548.003,Sudo and Sudo Caching,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2721,,T1550,Use Alternate Authentication Material,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
2722,,T1550.001,Application Access Token,[],Identification and Authentication (organizational Users),IA-2,mitigates,IA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
