,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,capability_group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
592,,T1102.003,Web Service: One-Way Communication,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
593,,T1132.001,Data Encoding: Standard Encoding,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
594,,T1132.002,Data Encoding: Non-Standard Encoding,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
595,,T1568.001,Dynamic Resolution: Fast Flux DNS,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
596,,T1568.002,Dynamic Resolution: Domain Generation Algorithms,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
597,,T1568.003,Dynamic Resolution: DNS Calculation,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
598,,T1056,Input Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
599,,T1056.001,Input Capture: Keylogging,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
600,,T1056.002,Input Capture: GUI Input Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
601,,T1056.003,Input Capture: Web Portal Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
602,,T1056.004,Input Capture: Credential API Hooking,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
603,,T1056.004,Input Capture: Credential API Hooking,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
604,,T1056.004,Input Capture: Credential API Hooking,[],"Spyware, keylogger or form-grabber (capture user input or activity)",action.malware.variety.Spyware/Keylogger,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
605,,T1113,Screen Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
606,,T1114,Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
607,,T1114.001,Email Collection: Local Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
608,,T1114.002,Email Collection: Remote Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
609,,T1114.003,Email Collection: Email Forwarding Rule,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
610,,T1114.003,Email Collection: Email Forwarding Rule,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
611,,T1123,Audio Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
612,,T1125,Video Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
613,,T1176,Browser Extensions,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
614,,T1176,Browser Extensions,[],"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",action.malware.vector.Web application - drive-by,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
615,,T1207,Rogue Domain Controller,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
616,,T1217,Browser Bookmark Discovery,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
617,,T1528,Steal Application Access Token,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
618,,T1003.002,OS Credential Dumping: Security Account Manager,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
619,,T1003.002,OS Credential Dumping: Security Account Manager,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
620,,T1003.002,OS Credential Dumping: Security Account Manager,[],RAM scraper or memory parser (capture data from volatile memory),action.malware.variety.RAM scraper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
621,,T1003.003,OS Credential Dumping: NTDS,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
622,,T1003.003,OS Credential Dumping: NTDS,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
623,,T1003.006,OS Credential Dumping: DCSync,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
624,,T1003.006,OS Credential Dumping: DCSync,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
625,,T1003.006,OS Credential Dumping: DCSync,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
626,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
627,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
628,,T1005,Data from Local System,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
629,,T1025,Data from Removable Media,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
630,,T1033,System Owner/User Discovery,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
631,,T1039,Data from Network Shared Drive,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
632,,T1083,File and Directory Discovery,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
633,,T1213.001,Data from Information Repositories: Confluence,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
634,,T1213.002,Data from Information Repositories: Sharepoint,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
635,,T1530,Data from Cloud Storage Object,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
636,,T1496,Resource Hijacking,[],"Click fraud, whether or not cryptocurrency mining.  Also mark 'Click fraud or cryptocurrency mining'. Child of 'Click fraud and cryptocurrency mining'.",action.malware.variety.Click fraud,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
637,,T1496,Resource Hijacking,[],Click fraud or cryptocurrency mining. Parent of 'Click fraud' and 'Cryptocurrency mining'.,action.malware.variety.Click fraud and cryptocurrency mining,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
638,,T1496,Resource Hijacking,[],"Cryptocurrency mining, whether or not click fraud. Child of 'Click fraud and cryptocurrency mining'.",action.malware.variety.Cryptocurrency mining,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
639,,T1221,Template Injection,[],"Client-side or browser attack (e.g., redirection, XSS, MitB)",action.malware.variety.Client-side attack,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
640,,T1070,Indicator Removal on Host,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
641,,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
642,,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,[],Log tampering or modification,attribute.integrity.variety.Log tampering,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
643,,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
644,,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,[],Log tampering or modification,attribute.integrity.variety.Log tampering,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
645,,T1070.003,Indicator Removal on Host: Clear Command History,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
646,,T1070.004,Indicator Removal on Host: File Deletion,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
647,,T1070.005,Indicator Removal on Host: Network Share Connection Removal,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
648,,T1070.006,Indicator Removal on Host: Timestomp,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
649,,T1485,Data Destruction,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
650,,T1495,Firmware Corruption,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
651,,T1561,Disk Wipe,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
652,,T1561.001,Disk Wipe: Disk Content Wipe,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
653,,T1561.002,Disk Wipe: Disk Structure Wipe,[],Destroy or corrupt stored data,action.malware.variety.Destroy data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
654,,T1006,Direct Volume Access,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
655,,T1027,Obfuscated Files or Information,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
656,,T1027.001,Obfuscated Files or Information: Binary Padding,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
657,,T1027.002,Obfuscated Files or Information: Software Packaging,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
658,,T1027.003,Obfuscated Files or Information: Steganography,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
659,,T1027.004,Obfuscated Files or Information: Compile After Dilevery,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
660,,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
