,name,control-name,mapping-type,attack-object-key
2461,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2461
2462,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2462
2463,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2463
2464,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2464
2465,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2465
2466,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2466
2467,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2467
2468,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2468
2469,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2469
2470,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2470
2471,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2471
2472,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2472
2473,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2473
2474,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2474
2475,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2475
2476,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2476
2477,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2477
2478,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2478
2479,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2479
2480,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2480
2481,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2481
2482,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2482
2483,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2483
2484,NIST Security controls,Identification and Authentication (organizational Users),mitigates,2484
2485,NIST Security controls,Device Identification and Authentication,mitigates,2485
2486,NIST Security controls,Device Identification and Authentication,mitigates,2486
2487,NIST Security controls,Device Identification and Authentication,mitigates,2487
2488,NIST Security controls,Device Identification and Authentication,mitigates,2488
2489,NIST Security controls,Device Identification and Authentication,mitigates,2489
2490,NIST Security controls,Device Identification and Authentication,mitigates,2490
2491,NIST Security controls,Device Identification and Authentication,mitigates,2491
2492,NIST Security controls,Identifier Management,mitigates,2492
2493,NIST Security controls,Identifier Management,mitigates,2493
2494,NIST Security controls,Identifier Management,mitigates,2494
2495,NIST Security controls,Identifier Management,mitigates,2495
2496,NIST Security controls,Identifier Management,mitigates,2496
2497,NIST Security controls,Identifier Management,mitigates,2497
2498,NIST Security controls,Identifier Management,mitigates,2498
2499,NIST Security controls,Identifier Management,mitigates,2499
2500,NIST Security controls,Identifier Management,mitigates,2500
2501,NIST Security controls,Identifier Management,mitigates,2501
2502,NIST Security controls,Identifier Management,mitigates,2502
2503,NIST Security controls,Identifier Management,mitigates,2503
2504,NIST Security controls,Identifier Management,mitigates,2504
2505,NIST Security controls,Identifier Management,mitigates,2505
2506,NIST Security controls,Identifier Management,mitigates,2506
2507,NIST Security controls,Identifier Management,mitigates,2507
2508,NIST Security controls,Identifier Management,mitigates,2508
2509,NIST Security controls,Identifier Management,mitigates,2509
2510,NIST Security controls,Identifier Management,mitigates,2510
2511,NIST Security controls,Identifier Management,mitigates,2511
2512,NIST Security controls,Identifier Management,mitigates,2512
2513,NIST Security controls,Identifier Management,mitigates,2513
2514,NIST Security controls,Identifier Management,mitigates,2514
2515,NIST Security controls,Identifier Management,mitigates,2515
2516,NIST Security controls,Identifier Management,mitigates,2516
2517,NIST Security controls,Identifier Management,mitigates,2517
2518,NIST Security controls,Identifier Management,mitigates,2518
2519,NIST Security controls,Identifier Management,mitigates,2519
2520,NIST Security controls,Identifier Management,mitigates,2520
2521,NIST Security controls,Identifier Management,mitigates,2521
2522,NIST Security controls,Identifier Management,mitigates,2522
2523,NIST Security controls,Identifier Management,mitigates,2523
2524,NIST Security controls,Identifier Management,mitigates,2524
2525,NIST Security controls,Authenticator Management,mitigates,2525
2526,NIST Security controls,Authenticator Management,mitigates,2526
2527,NIST Security controls,Authenticator Management,mitigates,2527
2528,NIST Security controls,Authenticator Management,mitigates,2528
2529,NIST Security controls,Authenticator Management,mitigates,2529
2530,NIST Security controls,Authenticator Management,mitigates,2530
2531,NIST Security controls,Authenticator Management,mitigates,2531
2532,NIST Security controls,Authenticator Management,mitigates,2532
2533,NIST Security controls,Authenticator Management,mitigates,2533
2534,NIST Security controls,Authenticator Management,mitigates,2534
2535,NIST Security controls,Authenticator Management,mitigates,2535
2536,NIST Security controls,Authenticator Management,mitigates,2536
2537,NIST Security controls,Authenticator Management,mitigates,2537
2538,NIST Security controls,Authenticator Management,mitigates,2538
2539,NIST Security controls,Authenticator Management,mitigates,2539
2540,NIST Security controls,Authenticator Management,mitigates,2540
2541,NIST Security controls,Authenticator Management,mitigates,2541
2542,NIST Security controls,Authenticator Management,mitigates,2542
2543,NIST Security controls,Authenticator Management,mitigates,2543
2544,NIST Security controls,Authenticator Management,mitigates,2544
2545,NIST Security controls,Authenticator Management,mitigates,2545
2546,NIST Security controls,Authenticator Management,mitigates,2546
2547,NIST Security controls,Authenticator Management,mitigates,2547
2548,NIST Security controls,Authenticator Management,mitigates,2548
2549,NIST Security controls,Authenticator Management,mitigates,2549
2550,NIST Security controls,Authenticator Management,mitigates,2550
2551,NIST Security controls,Authenticator Management,mitigates,2551
2552,NIST Security controls,Authenticator Management,mitigates,2552
2553,NIST Security controls,Authenticator Management,mitigates,2553
2554,NIST Security controls,Authenticator Management,mitigates,2554
2555,NIST Security controls,Authenticator Management,mitigates,2555
2556,NIST Security controls,Authenticator Management,mitigates,2556
2557,NIST Security controls,Authenticator Management,mitigates,2557
2558,NIST Security controls,Authenticator Management,mitigates,2558
2559,NIST Security controls,Authenticator Management,mitigates,2559
2560,NIST Security controls,Authenticator Management,mitigates,2560
2561,NIST Security controls,Authenticator Management,mitigates,2561
2562,NIST Security controls,Authenticator Management,mitigates,2562
2563,NIST Security controls,Authenticator Management,mitigates,2563
2564,NIST Security controls,Authenticator Management,mitigates,2564
2565,NIST Security controls,Authenticator Management,mitigates,2565
2566,NIST Security controls,Authenticator Management,mitigates,2566
2567,NIST Security controls,Authenticator Management,mitigates,2567
2568,NIST Security controls,Authenticator Management,mitigates,2568
2569,NIST Security controls,Authenticator Management,mitigates,2569
2570,NIST Security controls,Authenticator Management,mitigates,2570
2571,NIST Security controls,Authenticator Management,mitigates,2571
2572,NIST Security controls,Authenticator Management,mitigates,2572
2573,NIST Security controls,Authenticator Management,mitigates,2573
2574,NIST Security controls,Authenticator Management,mitigates,2574
2575,NIST Security controls,Authenticator Management,mitigates,2575
2576,NIST Security controls,Authenticator Management,mitigates,2576
2577,NIST Security controls,Authenticator Management,mitigates,2577
2578,NIST Security controls,Authenticator Management,mitigates,2578
