,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
428,Azure DNS Analytics,['https://docs.microsoft.com/en-us/azure/azure-monitor/insights/dns-analytics'],"['DNS', 'Network']",428,,Exfiltration Over Alternative Protocol,T1048,428,"The temporal score for this control on most of the techniques and subtechnique is minimal, since it does not provide specific analytics itself (though can be used to provide data to other analytics after the fact. ""The event-related data is collected near real time from the analytic and audit logs provided by enhanced DNS logging and diagnostics in Windows Server 2012 R2."".  Inventory-related data is uploaded every 48 hours."
429,Azure DNS Analytics,['https://docs.microsoft.com/en-us/azure/azure-monitor/insights/dns-analytics'],"['DNS', 'Network']",429,,Exfiltration Over C2 Channel,T1041,429,"The temporal score for this control on most of the techniques and subtechnique is minimal, since it does not provide specific analytics itself (though can be used to provide data to other analytics after the fact. ""The event-related data is collected near real time from the analytic and audit logs provided by enhanced DNS logging and diagnostics in Windows Server 2012 R2."".  Inventory-related data is uploaded every 48 hours."
430,Azure DNS Analytics,['https://docs.microsoft.com/en-us/azure/azure-monitor/insights/dns-analytics'],"['DNS', 'Network']",430,,Phishing,T1566,430,"The temporal score for this control on most of the techniques and subtechnique is minimal, since it does not provide specific analytics itself (though can be used to provide data to other analytics after the fact. ""The event-related data is collected near real time from the analytic and audit logs provided by enhanced DNS logging and diagnostics in Windows Server 2012 R2."".  Inventory-related data is uploaded every 48 hours."
431,Just-in-Time VM Access,"['https://docs.microsoft.com/en-us/azure/security-center/security-center-just-in-time?tabs=jit-config-asc%2Cjit-request-api', 'https://docs.microsoft.com/en-us/azure/security-center/just-in-time-explained']","['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",431,,Exploit Public-Facing Application,T1190,431,
432,Just-in-Time VM Access,"['https://docs.microsoft.com/en-us/azure/security-center/security-center-just-in-time?tabs=jit-config-asc%2Cjit-request-api', 'https://docs.microsoft.com/en-us/azure/security-center/just-in-time-explained']","['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",432,,External Remote Services,T1133,432,
433,Just-in-Time VM Access,"['https://docs.microsoft.com/en-us/azure/security-center/security-center-just-in-time?tabs=jit-config-asc%2Cjit-request-api', 'https://docs.microsoft.com/en-us/azure/security-center/just-in-time-explained']","['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",433,,Brute Force,T1110,433,
434,SQL Vulnerability Assessment,"['https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-vulnerability-assessment', 'https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-rules']","['Azure Defender for SQL', 'Database']",434,,Exploit Public-Facing Application,T1190,434,All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
435,SQL Vulnerability Assessment,"['https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-vulnerability-assessment', 'https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-rules']","['Azure Defender for SQL', 'Database']",435,,Valid Accounts,T1078,435,All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
436,SQL Vulnerability Assessment,"['https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-vulnerability-assessment', 'https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-rules']","['Azure Defender for SQL', 'Database']",436,,Server Software Component,T1505,436,All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
437,SQL Vulnerability Assessment,"['https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-vulnerability-assessment', 'https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-rules']","['Azure Defender for SQL', 'Database']",437,,Exploitation for Privilege Escalation,T1068,437,All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
438,SQL Vulnerability Assessment,"['https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-vulnerability-assessment', 'https://docs.microsoft.com/en-us/azure/azure-sql/database/sql-database-vulnerability-assessment-rules']","['Azure Defender for SQL', 'Database']",438,,Modify Registry,T1112,438,All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
439,Passwordless Authentication,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-authentication-passwordless'],"['Azure Active Directory', 'Credentials', 'Identity', 'Passwords']",439,,Brute Force,T1110,439,
440,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",440,,Gather Victim Network Information,T1590,440,
441,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",441,,Active Scanning,T1595,441,
442,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",442,,External Remote Services,T1133,442,
443,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",443,,Traffic Signaling,T1205,443,
444,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",444,,Network Service Scanning,T1046,444,
445,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",445,,Remote System Discovery,T1018,445,
446,Azure Firewall,['https://docs.microsoft.com/en-us/azure/firewall/overview'],"['Azure Security Center Recommendation', 'Network']",446,,Fallback Channels,T1008,446,
