,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
684,,T1571,Non-Standard Port,[],Network service that is not remote access or a web application.,action.hacking.vector.Other network service,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
685,,T1571,Non-Standard Port,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
686,,T1571,Non-Standard Port,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
687,,T1505,Server Software Component,[],Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,action.malware.variety.Backdoor,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
688,,T1505,Server Software Component,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
689,,T1505.003,Server Software Component: Web Shell,[],Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,action.malware.variety.Backdoor,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
690,,T1505.003,Server Software Component: Web Shell,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
691,,T1071.001,Application Layer Protocol: Web Protocols,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
692,,T1071.001,Application Layer Protocol: Web Protocols,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
693,,T1071.001,Application Layer Protocol: Web Protocols,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
694,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
695,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
696,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
697,,T1071.003,Application Layer Protocol: Mail Protocols,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
698,,T1071.003,Application Layer Protocol: Mail Protocols,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
699,,T1071.003,Application Layer Protocol: Mail Protocols,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
700,,T1071.004,Application Layer Protocol: DNS,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
701,,T1071.004,Application Layer Protocol: DNS,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
702,,T1071.004,Application Layer Protocol: DNS,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
703,,T1090.001,Proxy: Internal Proxy,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
704,,T1090.001,Proxy: Internal Proxy,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
705,,T1090.002,Proxy: External Proxy,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
706,,T1090.002,Proxy: External Proxy,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
707,,T1090.003,Proxy: Multi-hop Proxy,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
708,,T1090.003,Proxy: Multi-hop Proxy,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
709,,T1090.004,Proxy: Domain Fronting,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
710,,T1090.004,Proxy: Domain Fronting,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
711,,T1102.001,Web Service: Dead Drop Resolver,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
712,,T1102.001,Web Service: Dead Drop Resolver,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
713,,T1102.002,Web Service: Bidirectional Communication,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
714,,T1102.002,Web Service: Bidirectional Communication,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
715,,T1102.003,Web Service: One-Way Communication,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
716,,T1102.003,Web Service: One-Way Communication,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
717,,T1056,Input Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
718,,T1056,Input Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
719,,T1056.001,Input Capture: Keylogging,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
720,,T1056.001,Input Capture: Keylogging,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
721,,T1056.002,Input Capture: GUI Input Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
722,,T1056.002,Input Capture: GUI Input Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
723,,T1056.004,Input Capture: Credential API Hooking,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
724,,T1056.004,Input Capture: Credential API Hooking,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
725,,T1056.004,Input Capture: Credential API Hooking,[],"Spyware, keylogger or form-grabber (capture user input or activity)",action.malware.variety.Spyware/Keylogger,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
726,,T1056.004,Input Capture: Credential API Hooking,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
727,,T1113,Screen Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
728,,T1113,Screen Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
729,,T1114,Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
730,,T1114,Email Collection,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
731,,T1114.001,Email Collection: Local Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
732,,T1114.001,Email Collection: Local Email Collection,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
733,,T1114.002,Email Collection: Remote Email Collection,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
734,,T1114.002,Email Collection: Remote Email Collection,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
735,,T1114.003,Email Collection: Email Forwarding Rule,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
736,,T1114.003,Email Collection: Email Forwarding Rule,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
737,,T1114.003,Email Collection: Email Forwarding Rule,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
738,,T1123,Audio Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
739,,T1123,Audio Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
740,,T1125,Video Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
741,,T1125,Video Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
742,,T1176,Browser Extensions,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
743,,T1176,Browser Extensions,[],"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",action.malware.vector.Web application - drive-by,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
744,,T1207,Rogue Domain Controller,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
745,,T1217,Browser Bookmark Discovery,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
746,,T1528,Steal Application Access Token,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
747,,T1003.002,OS Credential Dumping: Security Account Manager,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
748,,T1003.002,OS Credential Dumping: Security Account Manager,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
