,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
2244,,T1563,Remote Service Session Hijacking,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2245,,T1563.001,SSH Hijacking,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2246,,T1563.002,RDP Hijacking,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2247,,T1564.006,Run Virtual Instance,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2248,,T1564.007,VBA Stomping,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2249,,T1565,Data Manipulation,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2250,,T1565.001,Stored Data Manipulation,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2251,,T1565.002,Transmitted Data Manipulation,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2252,,T1574,Hijack Execution Flow,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2253,,T1574.002,DLL Side-Loading,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2254,,T1574.004,Dylib Hijacking,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2255,,T1574.007,Path Interception by PATH Environment Variable,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2256,,T1574.008,Path Interception by Search Order Hijacking,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2257,,T1574.009,Path Interception by Unquoted Path,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2258,,T1601,Modify System Image,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2259,,T1601.001,Patch System Image,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2260,,T1601.002,Downgrade System Image,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2261,,T1602,Data from Configuration Repository,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2262,,T1602.001,SNMP (MIB Dump),[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2263,,T1602.002,Network Device Configuration Dump,[],Information System Component Inventory,CM-8,mitigates,Configuration Management,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2264,,T1485,Data Destruction,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2265,,T1486,Data Encrypted for Impact,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2266,,T1490,Inhibit System Recovery,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2267,,T1491,Defacement,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2268,,T1491.001,Internal Defacement,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2269,,T1491.002,External Defacement,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2270,,T1561,Disk Wipe,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2271,,T1561.001,Disk Content Wipe,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2272,,T1561.002,Disk Structure Wipe,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2273,,T1565,Data Manipulation,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2274,,T1565.001,Stored Data Manipulation,[],Information System Recovery And Reconstitution,CP-10,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2275,,T1485,Data Destruction,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2276,,T1486,Data Encrypted for Impact,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2277,,T1490,Inhibit System Recovery,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2278,,T1491,Defacement,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2279,,T1491.001,Internal Defacement,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2280,,T1491.002,External Defacement,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2281,,T1561,Disk Wipe,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2282,,T1561.001,Disk Content Wipe,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2283,,T1561.002,Disk Structure Wipe,[],Contingency Plan,CP-2,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2284,,T1070,Indicator Removal on Host,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2285,,T1070.001,Clear Windows Event Logs,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2286,,T1070.002,Clear Linux or Mac System Logs,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2287,,T1119,Automated Collection,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2288,,T1486,Data Encrypted for Impact,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2289,,T1565,Data Manipulation,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2290,,T1565.001,Stored Data Manipulation,[],Alternate Storage Site,CP-6,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2291,,T1070,Indicator Removal on Host,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2292,,T1070.001,Clear Windows Event Logs,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2293,,T1070.002,Clear Linux or Mac System Logs,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2294,,T1119,Automated Collection,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2295,,T1485,Data Destruction,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2296,,T1486,Data Encrypted for Impact,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2297,,T1490,Inhibit System Recovery,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2298,,T1491,Defacement,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2299,,T1491.001,Internal Defacement,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2300,,T1491.002,External Defacement,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2301,,T1561,Disk Wipe,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2302,,T1561.001,Disk Content Wipe,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2303,,T1561.002,Disk Structure Wipe,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2304,,T1565,Data Manipulation,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2305,,T1565.001,Stored Data Manipulation,[],Alternate Processing Site,CP-7,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2306,,T1003,OS Credential Dumping,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2307,,T1003.003,NTDS,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2308,,T1070,Indicator Removal on Host,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2309,,T1070.001,Clear Windows Event Logs,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2310,,T1070.002,Clear Linux or Mac System Logs,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2311,,T1119,Automated Collection,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2312,,T1485,Data Destruction,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2313,,T1486,Data Encrypted for Impact,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2314,,T1490,Inhibit System Recovery,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2315,,T1491,Defacement,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2316,,T1491.001,Internal Defacement,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2317,,T1491.002,External Defacement,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2318,,T1561,Disk Wipe,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2319,,T1561.001,Disk Content Wipe,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2320,,T1561.002,Disk Structure Wipe,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2321,,T1565,Data Manipulation,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2322,,T1565.001,Stored Data Manipulation,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2323,,T1565.003,Runtime Data Manipulation,[],Information System Backup,CP-9,mitigates,Contingency Planning,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2324,,T1110,Brute Force,[],Re-Authentication,IA-11,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2325,,T1110.001,Password Guessing,[],Re-Authentication,IA-11,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2326,,T1110.002,Password Cracking,[],Re-Authentication,IA-11,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2327,,T1110.003,Password Spraying,[],Re-Authentication,IA-11,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2328,,T1110.004,Credential Stuffing,[],Re-Authentication,IA-11,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2329,,T1003,OS Credential Dumping,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2330,,T1003.001,LSASS Memory,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2331,,T1003.002,Security Account Manager,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2332,,T1003.003,NTDS,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2333,,T1003.004,LSA Secrets,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2334,,T1003.005,Cached Domain Credentials,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2335,,T1003.006,DCSync,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2336,,T1003.007,Proc Filesystem,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2337,,T1003.008,/etc/passwd and /etc/shadow,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2338,,T1021,Remote Services,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2339,,T1021.001,Remote Desktop Protocol,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2340,,T1021.002,SMB/Windows Admin Shares,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2341,,T1021.003,Distributed Component Object Model,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2342,,T1021.004,SSH,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2343,,T1021.005,VNC,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2344,,T1021.006,Windows Remote Management,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2345,,T1040,Network Sniffing,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2346,,T1047,Windows Management Instrumentation,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2347,,T1053,Scheduled Task/Job,[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
2348,,T1053.001,At (Linux),[],Identification And Authentication (Organizational Users),IA-2,mitigates,Identification and Authentication,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
