,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
2254,,T1090.002,External Proxy,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2255,,T1090.003,Multi-hop Proxy,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2256,,T1092,Communication Through Removable Media,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2257,,T1102,Web Service,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2258,,T1102.001,Dead Drop Resolver,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2259,,T1102.002,Bidirectional Communication,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2260,,T1102.003,One-Way Communication,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2261,,T1104,Multi-Stage Channels,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2262,,T1110,Brute Force,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2263,,T1110.003,Password Spraying,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2264,,T1110.004,Credential Stuffing,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2265,,T1114,Email Collection,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2266,,T1114.002,Remote Email Collection,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2267,,T1114.003,Email Forwarding Rule,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2268,,T1127,Trusted Developer Utilities Proxy Execution,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2269,,T1127.001,MSBuild,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2270,,T1132,Data Encoding,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2271,,T1132.001,Standard Encoding,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2272,,T1132.002,Non-Standard Encoding,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2273,,T1134,Access Token Manipulation,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2274,,T1134.001,Token Impersonation/Theft,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2275,,T1134.002,Create Process with Token,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2276,,T1134.003,Make and Impersonate Token,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2277,,T1134.005,SID-History Injection,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2278,,T1135,Network Share Discovery,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2279,,T1136,Create Account,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2280,,T1136.001,Local Account,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2281,,T1136.002,Domain Account,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2282,,T1136.003,Cloud Account,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2283,,T1137,Office Application Startup,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2284,,T1137.001,Office Template Macros,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2285,,T1137.002,Office Test,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2286,,T1137.003,Outlook Forms,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2287,,T1137.004,Outlook Home Page,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2288,,T1137.005,Outlook Rules,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2289,,T1137.006,Add-ins,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2290,,T1187,Forced Authentication,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2291,,T1204.001,Malicious Link,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2292,,T1204.003,Malicious Image,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2293,,T1213,Data from Information Repositories,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2294,,T1213.001,Confluence,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2295,,T1213.002,Sharepoint,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2296,,T1218.001,Compiled HTML File,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2297,,T1218.002,Control Panel,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2298,,T1218.005,Mshta,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2299,,T1220,XSL Script Processing,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2300,,T1222.001,Windows File and Directory Permissions Modification,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2301,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2302,,T1484,Domain Policy Modification,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2303,,T1489,Service Stop,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2304,,T1498,Network Denial of Service,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2305,,T1505.001,SQL Stored Procedures,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2306,,T1505.002,Transport Agent,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2307,,T1505.004,IIS Components,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2308,,T1539,Steal Web Session Cookie,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2309,,T1542,Pre-OS Boot,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2310,,T1542.001,System Firmware,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2311,,T1542.003,Bootkit,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2312,,T1542.004,ROMMONkit,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2313,,T1542.005,TFTP Boot,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2314,,T1543.002,Systemd Service,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2315,,T1543.004,Launch Daemon,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2316,,T1546.004,Unix Shell Configuration Modification,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2317,,T1546.008,Accessibility Features,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2318,,T1546.013,PowerShell Profile,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2319,,T1546.014,Emond,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2320,,T1547.005,Security Support Provider,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2321,,T1547.013,XDG Autostart Entries,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2322,,T1548,Abuse Elevation Control Mechanism,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2323,,T1548.004,Elevated Execution with Prompt,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2324,,T1550,Use Alternate Authentication Material,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2325,,T1550.002,Pass the Hash,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2326,,T1550.003,Pass the Ticket,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2327,,T1552,Unsecured Credentials,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2328,,T1552.001,Credentials In Files,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2329,,T1552.002,Credentials in Registry,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2330,,T1552.004,Private Keys,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2331,,T1552.006,Group Policy Preferences,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2332,,T1553,Subvert Trust Controls,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2333,,T1553.003,SIP and Trust Provider Hijacking,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2334,,T1553.004,Install Root Certificate,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2335,,T1553.006,Code Signing Policy Modification,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2336,,T1554,Compromise Client Software Binary,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2337,,T1555.005,Password Managers,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2338,,T1556.001,Domain Controller Authentication,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2339,,T1556.002,Password Filter DLL,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2340,,T1556.003,Pluggable Authentication Modules,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2341,,T1557.002,ARP Cache Poisoning,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2342,,T1558.001,Golden Ticket,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2343,,T1558.002,Silver Ticket,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2344,,T1558.004,AS-REP Roasting,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2345,,T1559.001,Component Object Model,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2346,,T1562.002,Disable Windows Event Logging,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2347,,T1562.004,Disable or Modify System Firewall,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2348,,T1562.009,Safe Mode Boot,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2349,,T1563,Remote Service Session Hijacking,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2350,,T1563.001,SSH Hijacking,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2351,,T1563.002,RDP Hijacking,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2352,,T1564.006,Run Virtual Instance,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2353,,T1564.007,VBA Stomping,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2354,,T1564.009,Resource Forking,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2355,,T1566,Phishing,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2356,,T1566.001,Spearphishing Attachment,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
2357,,T1569,System Services,[],Configuration Settings,CM-6,mitigates,Configuration Management,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
