,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,score_category,score_value,related_score,metadata_key
391,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block malicious or unwanted traffic leveraging application layer protocols. As a result, this mapping is given a score of Significant.",T1071.002,File Transfer Protocols,[],[],,AWS Network Firewall,technique-scores,Protect,Significant,T1071,0
392,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block malicious or unwanted traffic leveraging application layer protocols. As a result, this mapping is given a score of Significant.",T1071.003,Mail Protocols,[],[],,AWS Network Firewall,technique-scores,Protect,Significant,T1071,0
393,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block malicious or unwanted traffic leveraging application layer protocols. As a result, this mapping is given a score of Significant.",T1071.004,DNS,[],[],,AWS Network Firewall,technique-scores,Protect,Significant,T1071,0
394,,T1530,Data from Cloud Storage Object,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],['Network'],,AWS Network Firewall,technique-scores,Protect,Partial,,0
395,,T1499,Endpoint Denial of Service,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],['Network'],,AWS Network Firewall,technique-scores,Protect,Partial,,0
396,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from carrying out denial of service attacks by implementing restrictions on which IP addresses and domains can access the resources (e.g., allow lists) as well as which protocol traffic is permitted. That is, the AWS Network Firewall could block the source of the denial of service attack. This mapping is given a score of Partial because the source of the attack would have to be known before rules could be put in place to protect against it. ",T1499.001,OS Exhaustion Flood,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1499,0
397,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from carrying out denial of service attacks by implementing restrictions on which IP addresses and domains can access the resources (e.g., allow lists) as well as which protocol traffic is permitted. That is, the AWS Network Firewall could block the source of the denial of service attack. This mapping is given a score of Partial because the source of the attack would have to be known before rules could be put in place to protect against it. ",T1499.002,Service Exhaustion Flood,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1499,0
398,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from carrying out denial of service attacks by implementing restrictions on which IP addresses and domains can access the resources (e.g., allow lists) as well as which protocol traffic is permitted. That is, the AWS Network Firewall could block the source of the denial of service attack. This mapping is given a score of Partial because the source of the attack would have to be known before rules could be put in place to protect against it. ",T1499.003,Application Exhaustion Flood,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1499,0
399,,T1048,Exfiltration Over Alternative Protocol,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],['Network'],,AWS Network Firewall,technique-scores,Protect,Partial,,0
400,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from accessing resources from which to exfiltrate data as well as prevent resources from communicating with known-bad IP addresses and domains that might be used to receive exfiltrated data. This mapping is given a score of Partial because the known-bad IP addresses and domains would need to be known in advance and AWS Network Firewall wouldn't have deep packet inspection visibility into encrypted non-C2 protocols. ",T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1048,0
401,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from accessing resources from which to exfiltrate data as well as prevent resources from communicating with known-bad IP addresses and domains that might be used to receive exfiltrated data. This mapping is given a score of Partial because the known-bad IP addresses and domains would need to be known in advance and AWS Network Firewall wouldn't have deep packet inspection visibility into encrypted non-C2 protocols. ",T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1048,0
402,"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from accessing resources from which to exfiltrate data as well as prevent resources from communicating with known-bad IP addresses and domains that might be used to receive exfiltrated data. This mapping is given a score of Partial because the known-bad IP addresses and domains would need to be known in advance and AWS Network Firewall wouldn't have deep packet inspection visibility into encrypted non-C2 protocols. ",T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AWS Network Firewall,technique-scores,Protect,Partial,T1048,0
