,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
688,,T1505,Server Software Component,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
689,,T1505.003,Server Software Component: Web Shell,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
690,,T1505.003,Server Software Component: Web Shell,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
691,,T1071.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
692,,T1071.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
693,,T1071.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
694,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
695,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
696,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
697,,T1071.003,Application Layer Protocol: Mail Protocols,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
698,,T1071.003,Application Layer Protocol: Mail Protocols,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
699,,T1071.003,Application Layer Protocol: Mail Protocols,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
700,,T1071.004,Application Layer Protocol: DNS,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
701,,T1071.004,Application Layer Protocol: DNS,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
702,,T1071.004,Application Layer Protocol: DNS,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
703,,T1090.001,Proxy: Internal Proxy,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
704,,T1090.001,Proxy: Internal Proxy,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
705,,T1090.002,Proxy: External Proxy,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
706,,T1090.002,Proxy: External Proxy,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
707,,T1090.003,Proxy: Multi-hop Proxy,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
708,,T1090.003,Proxy: Multi-hop Proxy,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
709,,T1090.004,Proxy: Domain Fronting,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
710,,T1090.004,Proxy: Domain Fronting,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
711,,T1102.001,Web Service: Dead Drop Resolver,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
712,,T1102.001,Web Service: Dead Drop Resolver,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
713,,T1102.002,Web Service: Bidirectional Communication,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
714,,T1102.002,Web Service: Bidirectional Communication,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
715,,T1102.003,Web Service: One-Way Communication,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
716,,T1102.003,Web Service: One-Way Communication,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
717,,T1056,Input Capture,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
718,,T1056,Input Capture,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
719,,T1056.001,Input Capture: Keylogging,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
720,,T1056.001,Input Capture: Keylogging,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
721,,T1056.002,Input Capture: GUI Input Capture,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
722,,T1056.002,Input Capture: GUI Input Capture,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
723,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
724,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
725,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Spyware/Keylogger,related-to,action.malware.variety.Spyware/Keylogger,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
726,,T1056.004,Input Capture: Credential API Hooking,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
727,,T1113,Screen Capture,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
728,,T1113,Screen Capture,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
729,,T1114,Email Collection,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
730,,T1114,Email Collection,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
731,,T1114.001,Email Collection: Local Email Collection,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
732,,T1114.001,Email Collection: Local Email Collection,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
733,,T1114.002,Email Collection: Remote Email Collection,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
734,,T1114.002,Email Collection: Remote Email Collection,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
735,,T1114.003,Email Collection: Email Forwarding Rule,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
736,,T1114.003,Email Collection: Email Forwarding Rule,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
737,,T1114.003,Email Collection: Email Forwarding Rule,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
738,,T1123,Audio Capture,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
739,,T1123,Audio Capture,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
740,,T1125,Video Capture,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
741,,T1125,Video Capture,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
742,,T1176,Browser Extensions,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
743,,T1176,Browser Extensions,[],[],,action.malware.vector.Web application - drive-by,related-to,action.malware.vector.Web application - drive-by,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
744,,T1207,Rogue Domain Controller,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
745,,T1217,Browser Bookmark Discovery,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
746,,T1528,Steal Application Access Token,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
747,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
748,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
749,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.RAM scraper,related-to,action.malware.variety.RAM scraper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
750,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
751,,T1003.003,OS Credential Dumping: NTDS,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
752,,T1003.003,OS Credential Dumping: NTDS,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
753,,T1003.003,OS Credential Dumping: NTDS,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
754,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
755,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
756,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
757,,T1003.006,OS Credential Dumping: DCSync,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
758,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
759,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
760,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
761,,T1005,Data from Local System,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
762,,T1005,Data from Local System,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
763,,T1025,Data from Removable Media,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
764,,T1025,Data from Removable Media,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
765,,T1039,Data from Network Shared Drive,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
766,,T1039,Data from Network Shared Drive,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
767,,T1213.001,Data from Information Repositories: Confluence,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
768,,T1213.001,Data from Information Repositories: Confluence,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
769,,T1213.002,Data from Information Repositories: Sharepoint,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
770,,T1213.002,Data from Information Repositories: Sharepoint,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
771,,T1530,Data from Cloud Storage,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
772,,T1530,Data from Cloud Storage,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
773,,T1221,Template Injection,[],[],,action.malware.variety.Client-side attack,related-to,action.malware.variety.Client-side attack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
774,,T1070,Indicator Removal on Host,[],[],,action.malware.variety.Destroy data,related-to,action.malware.variety.Destroy data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
775,,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,[],[],,action.malware.variety.Destroy data,related-to,action.malware.variety.Destroy data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
